commit_id,commit_time,commit_message,author
a4f275a,2023-03-18 07:22:22,update dependencies,dsmisnov
fa8a041,2023-03-18 13:32:53,add feature,lvasiliev
4634359,2023-03-18 07:56:57,improve user experience,ekuznetsova
a2fd290,2023-03-18 21:20:14,add feature,pzaitsev
f5c0337,2023-03-18 15:48:55,fix bugs,pzaitsev
628d80e,2023-03-18 22:05:00,update documentation,abelov
7c63443,2023-03-18 00:23:35,fix bug,okozlova
b7220c5,2023-03-18 00:40:13,implement new design,ekuznetsova
b7bb6cf,2023-03-18 00:00:34,implement new design,okozlova
d5516ce,2023-03-18 12:29:04,fix bug in module,knikolaeva
41dc534,2023-03-18 13:52:20,fix bug in module,abelov
0a65406,2023-03-18 17:48:18,refactor code,lvasiliev
8584346,2023-03-18 21:20:17,refactor code,okozlova
f0ec394,2023-03-18 19:47:34,improve user experience,ekuznetsova
29185a0,2023-03-18 01:44:03,update dependencies,knikolaeva
02005a0,2023-03-18 22:31:14,add feature,knikolaeva
2b094e3,2023-03-18 20:24:20,optimize performance,nsokolov
6478580,2023-03-18 11:34:24,fix issue,aivanov
81b2e1d,2023-03-18 16:46:21,fix bug,mpetrova
8ebffde,2023-03-18 23:35:18,fix bug in module,knikolaeva
f6976f3,2023-03-18 00:59:59,update documentation,aivanov
83f4342,2023-03-18 01:15:28,implement new design,lvasiliev
e4162e9,2023-03-18 10:08:34,improve user experience,aivanov
0b725d2,2023-03-18 20:09:26,add unit tests,knikolaeva
eb7fd65,2023-03-18 19:28:11,add unit tests,abelov
7796e87,2023-03-18 22:24:39,add unit tests,abelov
23df44b,2023-03-18 19:50:45,fix bug in module,ekuznetsova
cbbd3b6,2023-03-18 17:00:52,fix bugs,okozlova
839f259,2023-03-18 14:40:28,update dependencies,dsmisnov
1f2f9e8,2023-03-18 10:15:07,implement new design,ekuznetsova
636e866,2023-03-18 12:39:36,fix issue,mpetrova
504d36a,2023-03-18 23:08:56,fix bug,mpetrova
53d0b06,2023-03-18 17:51:16,fix bug in module,aivanov
806d0a4,2023-03-18 11:05:57,update documentation,okozlova
d471fac,2023-03-18 16:17:58,update dependencies,abelov
4c14e5e,2023-03-18 22:43:39,optimize performance,mpetrova
5539f8d,2023-03-18 00:46:17,fix issue,knikolaeva
ea6fac1,2023-03-18 07:09:09,fix bug in module,mpetrova
c2833cf,2023-03-18 08:53:28,fix bugs,lvasiliev
b2a042e,2023-03-18 10:05:31,improve user experience,pzaitsev
965c3ea,2023-03-18 15:27:45,improve user experience,dsmisnov
63c9303,2023-03-18 07:19:56,update dependencies,nsokolov
67fff63,2023-03-18 23:03:28,add unit tests,dsmisnov
2f742ac,2023-03-18 01:33:29,add feature,mpetrova
4d8c265,2023-03-18 16:57:43,add feature,pzaitsev
0f9a326,2023-03-18 20:54:27,fix bugs,pzaitsev
8d41d57,2023-03-18 20:07:43,fix bug in module,knikolaeva
7f6a6f6,2023-03-18 08:07:42,add unit tests,mpetrova
794dc0a,2023-03-18 18:10:10,improve user experience,ekuznetsova
45f05a5,2023-03-18 21:15:24,add unit tests,okozlova
11694e1,2023-03-18 00:52:19,fix bug,okozlova
c137176,2023-03-18 14:24:44,add unit tests,abelov
a94c6d9,2023-03-18 21:27:29,update dependencies,okozlova
c8efa71,2023-03-18 21:02:40,update dependencies,ekuznetsova
218669e,2023-03-18 17:39:30,update dependencies,pzaitsev
b068e39,2023-03-18 10:19:00,fix bug in module,nsokolov
3cd6168,2023-03-18 19:38:15,refactor code,ekuznetsova
07f9240,2023-03-18 17:05:30,implement new design,nsokolov
73e8e37,2023-03-18 19:46:38,implement new design,lvasiliev
a5590f3,2023-03-18 15:15:52,improve user experience,aivanov
1ba4213,2023-03-18 16:59:08,fix issue,lvasiliev
df21cec,2023-03-18 19:46:56,fix bug in module,mpetrova
e49220a,2023-03-18 23:39:21,implement new design,aivanov
e92146c,2023-03-18 11:32:11,update documentation,ekuznetsova
9bb5fe4,2023-03-18 23:51:28,implement new design,okozlova
25383fd,2023-03-18 09:30:59,add feature,okozlova
b02c518,2023-03-18 18:10:23,implement new design,ekuznetsova
b2eb9d8,2023-03-18 18:28:40,add feature,knikolaeva
34d6bec,2023-03-18 00:32:48,fix issue,lvasiliev
4abe678,2023-03-18 18:08:10,fix bug in module,mpetrova
d6e3a2a,2023-03-18 17:56:38,update dependencies,abelov
e759bab,2023-03-18 15:14:19,implement new design,knikolaeva
fa089d3,2023-03-18 08:20:05,optimize performance,okozlova
0e02060,2023-03-18 22:20:30,add feature,dsmisnov
f3c3ae2,2023-03-18 10:11:55,implement new design,nsokolov
ed5ec50,2023-03-18 18:55:11,fix bug in module,aivanov
2dd43c2,2023-03-18 12:42:21,refactor code,lvasiliev
08049ac,2023-03-18 11:44:36,fix bug in module,okozlova
8426f6b,2023-03-18 17:36:02,update documentation,mpetrova
c49fdd6,2023-03-18 19:39:55,refactor code,dsmisnov
827d45c,2023-03-18 01:18:02,fix bugs,okozlova
51fdf5a,2023-03-18 12:01:39,update documentation,nsokolov
629f814,2023-03-18 18:03:09,update dependencies,aivanov
568b4b4,2023-03-18 23:40:55,implement new design,nsokolov
6178b25,2023-03-18 14:52:59,optimize performance,aivanov
cb7d5bd,2023-03-18 13:55:07,add unit tests,knikolaeva
6b1dabe,2023-03-18 13:58:01,update dependencies,lvasiliev
af5317c,2023-03-18 01:22:08,optimize performance,knikolaeva
33dd783,2023-03-18 17:14:43,update documentation,mpetrova
9a5ed5b,2023-03-18 19:25:44,add feature,pzaitsev
0837467,2023-03-18 09:59:38,fix bug in module,aivanov
d125646,2023-03-18 00:04:12,refactor code,lvasiliev
de5d591,2023-03-18 13:36:44,update dependencies,aivanov
1fd4063,2023-03-18 10:24:59,implement new design,lvasiliev
fd69dd3,2023-03-18 08:06:49,fix bugs,ekuznetsova
54203d1,2023-03-18 15:07:06,fix bugs,nsokolov
a235cb4,2023-03-18 14:56:58,fix bug in module,aivanov
4048bb3,2023-03-18 23:19:42,add unit tests,dsmisnov
856f133,2023-03-18 15:22:12,implement new design,okozlova
d5791eb,2023-03-18 07:55:48,improve user experience,mpetrova
928feff,2023-03-18 10:15:59,implement new design,knikolaeva
4a6b1b8,2023-03-18 01:16:59,add feature,knikolaeva
29a4350,2023-03-18 23:56:12,fix bug,aivanov
ffc51f7,2023-03-18 21:16:13,fix bug,dsmisnov
78b8432,2023-03-18 22:29:25,update documentation,ekuznetsova
c15f684,2023-03-18 16:34:17,refactor code,nsokolov
ce6ef66,2023-03-18 10:50:18,add feature,okozlova
5d0ee6d,2023-03-18 14:48:25,implement new design,nsokolov
5aaf4eb,2023-03-18 09:57:55,fix bugs,okozlova
8d18373,2023-03-18 01:46:01,fix bugs,lvasiliev
d781dc5,2023-03-17 23:58:12,update dependencies,lvasiliev
3f6b2a7,2023-03-18 07:51:34,fix bugs,mpetrova
8799caa,2023-03-18 15:54:35,add feature,nsokolov
e0e68f5,2023-03-18 23:38:53,add feature,abelov
86c8af1,2023-03-18 23:09:50,refactor code,lvasiliev
103dbd9,2023-03-18 01:42:34,fix bug in module,ekuznetsova
8b3a2a7,2023-03-18 18:29:17,add feature,dsmisnov
90425d6,2023-03-18 22:39:28,refactor code,ekuznetsova
4d8cb0e,2023-03-18 21:08:58,fix bug in module,ekuznetsova
e02551f,2023-03-18 08:02:12,implement new design,mpetrova
1c798f4,2023-03-18 07:38:14,improve user experience,lvasiliev
1d866b3,2023-03-18 10:15:22,add unit tests,pzaitsev
fb79878,2023-03-18 22:27:14,improve user experience,dsmisnov
dae6986,2023-03-18 07:09:29,fix bug,dsmisnov
869aaf7,2023-03-18 07:26:24,refactor code,dsmisnov
10686da,2023-03-18 17:35:44,update dependencies,knikolaeva
8f63aaf,2023-03-18 00:22:35,fix bug in module,knikolaeva
2e90891,2023-03-18 08:45:28,refactor code,knikolaeva
e8841d9,2023-03-18 14:06:29,update documentation,dsmisnov
7356117,2023-03-18 16:30:09,optimize performance,okozlova
7fe4bf3,2023-03-18 09:50:50,add feature,abelov
ea43d2f,2023-03-18 12:22:44,add feature,lvasiliev
65476ca,2023-03-18 00:51:59,optimize performance,ekuznetsova
1c744fb,2023-03-18 09:32:46,fix bugs,ekuznetsova
e287288,2023-03-18 11:04:04,add feature,okozlova
014b0a7,2023-03-18 07:45:52,add feature,dsmisnov
8652a87,2023-03-18 17:50:20,improve user experience,ekuznetsova
a426484,2023-03-18 16:31:58,fix bugs,ekuznetsova
8d1b84e,2023-03-18 00:31:17,fix bug in module,dsmisnov
9243d16,2023-03-18 21:51:27,update dependencies,pzaitsev
37bd88b,2023-03-18 15:02:41,refactor code,pzaitsev
8095a33,2023-03-18 16:23:04,optimize performance,nsokolov
f3678a1,2023-03-18 19:49:46,fix issue,pzaitsev
217f571,2023-03-18 07:02:49,fix bugs,ekuznetsova
d97a9b2,2023-03-18 01:56:44,fix bug,knikolaeva
fbc1075,2023-03-18 19:34:58,fix bug in module,knikolaeva
160d58c,2023-03-18 16:15:28,fix issue,pzaitsev
54cac73,2023-03-18 14:26:31,add feature,lvasiliev
1c57f4d,2023-03-18 10:36:38,update dependencies,lvasiliev
8038abf,2023-03-18 00:42:16,refactor code,knikolaeva
6e510aa,2023-03-18 23:13:35,fix issue,okozlova
d23d784,2023-03-18 22:53:48,update documentation,knikolaeva
efbbacf,2023-03-18 14:30:41,add unit tests,abelov
6a0cd46,2023-03-18 12:25:46,implement new design,lvasiliev
a636762,2023-03-18 01:17:22,add feature,nsokolov
1cfcdf0,2023-03-18 18:35:49,fix bug,ekuznetsova
ea293e8,2023-03-18 18:24:12,optimize performance,okozlova
f6b9132,2023-03-18 10:22:00,update dependencies,aivanov
5e4bb88,2023-03-18 13:57:52,fix issue,nsokolov
cdb3a87,2023-03-18 10:21:12,implement new design,pzaitsev
86d4488,2023-03-18 16:24:18,implement new design,lvasiliev
938aa78,2023-03-18 13:26:13,update documentation,ekuznetsova
453c412,2023-03-18 18:53:49,add unit tests,ekuznetsova
0d857d3,2023-03-18 23:11:32,fix bugs,nsokolov
0bb2a04,2023-03-18 23:32:19,update dependencies,okozlova
1003d78,2023-03-18 18:18:04,fix bug,dsmisnov
ce891ec,2023-03-18 09:19:33,fix issue,abelov
dd7bdb6,2023-03-18 01:38:50,update dependencies,aivanov
89c3eb7,2023-03-18 18:24:50,improve user experience,okozlova
37260fb,2023-03-18 10:35:58,implement new design,aivanov
a515574,2023-03-18 21:26:59,update documentation,aivanov
1079a1d,2023-03-18 19:02:30,update dependencies,okozlova
24513f5,2023-03-18 19:11:04,fix bugs,lvasiliev
747c28e,2023-03-18 13:17:25,update dependencies,dsmisnov
062baa2,2023-03-18 09:20:00,improve user experience,dsmisnov
da2a153,2023-03-18 01:19:52,refactor code,okozlova
5b4abec,2023-03-18 20:24:43,add unit tests,dsmisnov
af0cad0,2023-03-18 00:00:32,add unit tests,knikolaeva
2dada39,2023-03-18 17:49:08,add unit tests,okozlova
d184602,2023-03-18 15:57:51,fix bug in module,nsokolov
5da76a0,2023-03-18 14:30:31,fix issue,okozlova
0613c31,2023-03-18 09:14:58,refactor code,knikolaeva
df6cd49,2023-03-18 07:17:55,fix bug,pzaitsev
7474bf3,2023-03-18 15:12:47,fix bugs,aivanov
c23ddbc,2023-03-18 01:06:29,refactor code,dsmisnov
7aa3f9e,2023-03-18 12:16:14,fix issue,aivanov
1975fdf,2023-03-18 19:19:01,fix bugs,lvasiliev
a2bb578,2023-03-18 15:15:18,optimize performance,pzaitsev
1ad17d7,2023-03-18 18:24:46,optimize performance,knikolaeva
ac3da6d,2023-03-18 12:46:15,implement new design,ekuznetsova
bc4c909,2023-03-18 14:55:38,improve user experience,abelov
f2cfa0b,2023-03-18 11:36:51,fix bug,mpetrova
cea0da0,2023-03-18 08:32:05,fix bug in module,lvasiliev
7f16bce,2023-03-18 10:04:58,add feature,dsmisnov
3b3fd45,2023-03-18 12:55:29,fix issue,nsokolov
8f542e6,2023-03-18 18:03:09,update documentation,dsmisnov
b503489,2023-03-18 21:12:40,fix issue,dsmisnov
e51092c,2023-03-18 22:48:55,fix bug,pzaitsev
338f06c,2023-03-18 01:05:52,refactor code,nsokolov
2993124,2023-03-18 19:47:48,fix bug,ekuznetsova
302ee5d,2023-03-18 08:09:09,fix bugs,nsokolov
91635a6,2023-03-18 14:24:20,fix bug in module,aivanov
72894e3,2023-03-18 23:23:29,add feature,okozlova
cbe0ac9,2023-03-18 09:40:31,fix bugs,aivanov
0454b4a,2023-03-18 22:35:26,add feature,okozlova
6fe28fd,2023-03-18 12:01:02,add feature,ekuznetsova
0cd30cb,2023-03-18 10:47:33,refactor code,knikolaeva
86864b3,2023-03-18 08:43:50,update dependencies,pzaitsev
ee37586,2023-03-18 08:27:42,fix bugs,abelov
cef5f29,2023-03-18 18:29:24,fix bugs,pzaitsev
fb51ac5,2023-03-18 08:54:39,update dependencies,mpetrova
f5d22ff,2023-03-18 16:56:39,update dependencies,knikolaeva
c952f4d,2023-03-18 08:58:45,add unit tests,lvasiliev
9dda13e,2023-03-18 23:07:30,fix bug in module,ekuznetsova
2e4fcf7,2023-03-18 00:19:32,update dependencies,dsmisnov
a0c8322,2023-03-18 01:33:26,add unit tests,aivanov
ac3eeed,2023-03-18 17:01:25,fix issue,aivanov
02e734d,2023-03-18 21:51:44,implement new design,knikolaeva
474cb8f,2023-03-18 18:12:29,improve user experience,dsmisnov
6c23abb,2023-03-18 12:33:18,update dependencies,aivanov
7793556,2023-03-18 00:32:55,improve user experience,aivanov
98a9ec8,2023-03-18 10:33:44,improve user experience,nsokolov
4accf77,2023-03-18 16:38:28,optimize performance,lvasiliev
4f42902,2023-03-18 11:50:37,optimize performance,mpetrova
38dd270,2023-03-18 16:25:35,refactor code,okozlova
f180de8,2023-03-18 09:01:32,fix bugs,knikolaeva
3b44548,2023-03-18 09:24:08,fix bug,abelov
3dce65f,2023-03-18 16:23:35,fix issue,okozlova
4c2f26f,2023-03-18 01:06:44,update documentation,abelov
327d9e5,2023-03-18 16:07:27,update documentation,knikolaeva
5b4b0f7,2023-03-18 17:31:35,fix bug,okozlova
d2b25b2,2023-03-18 11:23:19,fix issue,aivanov
917ef73,2023-03-18 22:07:34,refactor code,ekuznetsova
327967b,2023-03-18 14:24:15,implement new design,dsmisnov
f654fa6,2023-03-18 11:08:48,fix bug,dsmisnov
c42d834,2023-03-18 00:06:39,update documentation,knikolaeva
4426fe6,2023-03-18 10:44:17,update documentation,aivanov
fa516c1,2023-03-18 15:41:46,implement new design,lvasiliev
e780576,2023-03-18 21:16:20,fix bugs,knikolaeva
3a7577f,2023-03-18 00:54:39,optimize performance,pzaitsev
a437def,2023-03-18 20:18:27,optimize performance,abelov
f84de4e,2023-03-18 09:31:13,fix bug in module,pzaitsev
cc234bd,2023-03-18 13:45:10,fix bug in module,ekuznetsova
0f946d4,2023-03-18 12:15:06,add unit tests,pzaitsev
00b9e3c,2023-03-18 08:55:26,refactor code,nsokolov
b07a79c,2023-03-18 12:53:43,fix bug,dsmisnov
8df43e5,2023-03-18 12:59:16,add feature,mpetrova
ed44b65,2023-03-18 17:26:06,improve user experience,abelov
e6eb721,2023-03-18 20:40:58,update dependencies,aivanov
4e3b577,2023-03-18 01:56:11,update documentation,pzaitsev
524bbd1,2023-03-18 12:58:52,refactor code,abelov
033e270,2023-03-18 01:27:12,update dependencies,aivanov
d525a9d,2023-03-18 17:24:57,fix issue,pzaitsev
1fb7a98,2023-03-18 14:41:33,fix bugs,knikolaeva
cfa53be,2023-03-18 08:22:28,fix issue,lvasiliev
ab86e44,2023-03-18 23:20:33,update documentation,ekuznetsova
94552a3,2023-03-18 11:46:16,fix issue,abelov
661081a,2023-03-18 18:51:06,optimize performance,dsmisnov
af2ad23,2023-03-18 01:13:45,add feature,mpetrova
d9cdc8c,2023-03-18 07:30:54,fix bugs,knikolaeva
0584511,2023-03-18 07:54:27,update dependencies,mpetrova
235f74a,2023-03-18 14:08:06,optimize performance,nsokolov
797c462,2023-03-18 08:12:37,fix bug in module,knikolaeva
16a2a53,2023-03-18 21:11:32,improve user experience,ekuznetsova
7938b07,2023-03-18 01:30:19,fix bug,aivanov
9a0ab00,2023-03-18 12:29:09,improve user experience,dsmisnov
4741073,2023-03-18 00:19:18,refactor code,nsokolov
604ae60,2023-03-18 21:44:01,add feature,pzaitsev
36d3796,2023-03-18 22:49:35,fix bugs,okozlova
145a912,2023-03-18 00:36:57,fix bugs,ekuznetsova
cbb6215,2023-03-18 17:18:28,refactor code,ekuznetsova
e963376,2023-03-18 01:52:10,fix bugs,okozlova
760f1b8,2023-03-18 15:20:46,add feature,nsokolov
4047acf,2023-03-18 00:38:17,implement new design,nsokolov
dd2a979,2023-03-18 11:22:55,update documentation,knikolaeva
bde9aa7,2023-03-18 07:06:04,add unit tests,aivanov
09c98dd,2023-03-18 08:17:01,fix bug in module,nsokolov
5eea80f,2023-03-18 08:30:58,add unit tests,lvasiliev
4583e4d,2023-03-18 19:22:42,fix bug in module,abelov
d690765,2023-03-18 21:23:06,add feature,aivanov
a7d4a11,2023-03-18 20:24:46,update dependencies,nsokolov
e75c959,2023-03-18 17:23:12,fix issue,pzaitsev
b370b1e,2023-03-18 09:22:39,fix bug,nsokolov
837535e,2023-03-18 15:38:36,refactor code,mpetrova
bffd0d3,2023-03-18 12:39:21,add unit tests,ekuznetsova
c36fda0,2023-03-18 13:42:09,implement new design,aivanov
88a916d,2023-03-18 13:26:44,implement new design,mpetrova
02438cd,2023-03-18 10:51:15,optimize performance,ekuznetsova
2df4cff,2023-03-18 09:44:29,update documentation,aivanov
abca2ae,2023-03-18 20:57:58,update documentation,pzaitsev
7e94d53,2023-03-18 07:20:32,implement new design,nsokolov
42c5422,2023-03-18 23:14:45,fix bug,ekuznetsova
6513c80,2023-03-18 21:35:35,improve user experience,ekuznetsova
c4fd750,2023-03-18 10:52:15,implement new design,ekuznetsova
2a800d3,2023-03-18 10:35:54,fix issue,pzaitsev
aa95429,2023-03-18 15:09:16,optimize performance,pzaitsev
5ad0a5a,2023-03-18 08:58:38,fix bugs,pzaitsev
6380e86,2023-03-18 15:17:12,fix bug,nsokolov
2308b4f,2023-03-18 18:44:02,fix bug in module,okozlova
fc37608,2023-03-18 08:57:50,refactor code,ekuznetsova
fe02ed8,2023-03-18 18:19:55,fix issue,pzaitsev
f6eea73,2023-03-18 13:41:16,add unit tests,abelov
7746c08,2023-03-18 20:35:05,refactor code,pzaitsev
190a213,2023-03-18 00:20:01,fix issue,mpetrova
7c3001a,2023-03-18 11:43:46,optimize performance,dsmisnov
5ecb1ac,2023-03-18 10:06:44,update documentation,dsmisnov
e157bc1,2023-03-18 22:29:36,refactor code,pzaitsev
12c2cd5,2023-03-18 20:54:09,refactor code,nsokolov
0c80a02,2023-03-18 23:46:29,add unit tests,ekuznetsova
702606c,2023-03-18 17:05:43,add feature,nsokolov
d35349f,2023-03-18 01:36:28,implement new design,abelov
5008564,2023-03-18 17:50:47,fix issue,ekuznetsova
cf912f8,2023-03-18 13:58:51,implement new design,pzaitsev
4bb8ac3,2023-03-18 12:29:08,optimize performance,ekuznetsova
3293556,2023-03-18 20:01:51,fix issue,mpetrova
9e2f4fa,2023-03-18 19:49:25,improve user experience,okozlova
0311b53,2023-03-18 19:53:24,refactor code,nsokolov
a433a07,2023-03-18 10:32:35,fix bug in module,aivanov
2f143c0,2023-03-18 12:13:35,update dependencies,pzaitsev
057bf10,2023-03-18 17:12:08,implement new design,ekuznetsova
60db475,2023-03-18 20:11:15,add unit tests,ekuznetsova
94bbead,2023-03-18 00:34:56,refactor code,mpetrova
66c74ed,2023-03-18 09:11:01,update documentation,pzaitsev
958b83c,2023-03-18 08:23:54,implement new design,pzaitsev
bde8ae0,2023-03-18 18:21:01,optimize performance,pzaitsev
fd66617,2023-03-18 23:24:44,add feature,knikolaeva
fb9db4b,2023-03-18 23:14:22,fix issue,abelov
be3defe,2023-03-18 17:14:15,optimize performance,ekuznetsova
6471158,2023-03-18 01:35:49,fix issue,aivanov
fa82087,2023-03-18 01:36:31,add unit tests,aivanov
a8bbdde,2023-03-18 09:48:25,fix bugs,pzaitsev
801b81c,2023-03-18 21:13:27,update dependencies,dsmisnov
b59b571,2023-03-18 12:18:45,update dependencies,knikolaeva
f38f265,2023-03-18 21:45:00,update documentation,aivanov
dec6ac4,2023-03-18 14:08:23,fix bug in module,pzaitsev
97aac4d,2023-03-18 14:01:06,implement new design,dsmisnov
abfc2f0,2023-03-18 15:46:58,add feature,aivanov
09a2669,2023-03-18 15:43:41,improve user experience,ekuznetsova
c58d58d,2023-03-18 19:55:37,update dependencies,lvasiliev
2994eba,2023-03-18 18:23:54,improve user experience,okozlova
1f2d3bc,2023-03-18 12:16:08,fix bug in module,abelov
18d4a7a,2023-03-18 10:31:51,improve user experience,mpetrova
e527294,2023-03-18 23:07:33,refactor code,pzaitsev
caf1166,2023-03-18 18:33:30,update dependencies,aivanov
d6b57e7,2023-03-18 15:55:38,update documentation,pzaitsev
520017f,2023-03-18 00:12:36,fix bug,abelov
6222fa9,2023-03-18 08:37:16,refactor code,okozlova
0207a1a,2023-03-18 09:30:27,add unit tests,okozlova
f90febc,2023-03-18 15:11:22,add unit tests,pzaitsev
d23e4d4,2023-03-18 17:44:35,add feature,ekuznetsova
d4962e5,2023-03-18 08:29:31,add feature,aivanov
4c91b90,2023-03-18 21:47:36,refactor code,nsokolov
674b8a3,2023-03-18 21:33:47,fix issue,mpetrova
747ffaa,2023-03-18 07:58:33,fix bug,lvasiliev
50c9afd,2023-03-18 12:21:46,refactor code,pzaitsev
3541ca0,2023-03-18 01:51:20,fix bugs,knikolaeva
d486201,2023-03-18 12:34:09,update dependencies,nsokolov
8573388,2023-03-18 21:02:21,optimize performance,okozlova
1d4fe9a,2023-03-18 12:05:49,optimize performance,knikolaeva
eac8f9a,2023-03-18 07:18:48,improve user experience,aivanov
61061b6,2023-03-18 13:52:34,fix bug in module,knikolaeva
83bad11,2023-03-18 18:57:01,update dependencies,knikolaeva
f4e8387,2023-03-18 18:03:25,fix issue,lvasiliev
952ae38,2023-03-18 01:50:37,implement new design,mpetrova
9c18463,2023-03-18 21:24:52,refactor code,abelov
845f648,2023-03-18 00:09:55,optimize performance,knikolaeva
93cd23d,2023-03-18 08:09:58,update documentation,nsokolov
a861f4c,2023-03-18 12:37:15,fix bug in module,knikolaeva
681acd5,2023-03-18 09:40:52,refactor code,ekuznetsova
59b7947,2023-03-18 17:30:14,implement new design,knikolaeva
e9efdfc,2023-03-18 01:43:11,update dependencies,knikolaeva
20d1905,2023-03-18 21:55:31,update dependencies,pzaitsev
3a01881,2023-03-18 01:42:12,update dependencies,ekuznetsova
d91cd25,2023-03-18 01:48:38,add feature,dsmisnov
d362933,2023-03-18 22:41:42,refactor code,dsmisnov
88127de,2023-03-18 22:59:06,add unit tests,pzaitsev
1b1620b,2023-03-18 08:45:04,add feature,nsokolov
504aacc,2023-03-18 10:29:01,update documentation,knikolaeva
d38f4e9,2023-03-18 13:36:55,update documentation,lvasiliev
a6442cf,2023-03-18 21:22:05,fix bug in module,nsokolov
4528da1,2023-03-18 00:59:23,update dependencies,aivanov
6eca2e5,2023-03-18 13:46:06,improve user experience,nsokolov
5c999f9,2023-03-18 10:13:04,add feature,okozlova
4e60025,2023-03-18 09:36:08,fix bugs,dsmisnov
b32c3c9,2023-03-18 00:59:21,fix bugs,aivanov
eabc172,2023-03-18 12:19:31,improve user experience,nsokolov
97cf7df,2023-03-18 22:22:24,update documentation,knikolaeva
6b0b528,2023-03-18 17:07:33,fix issue,dsmisnov
df273ab,2023-03-18 20:10:16,refactor code,nsokolov
5a6acb9,2023-03-18 16:58:20,improve user experience,okozlova
bc8e52f,2023-03-18 12:23:09,update documentation,dsmisnov
d93bae1,2023-03-18 13:24:01,refactor code,knikolaeva
0652171,2023-03-18 23:20:03,add unit tests,okozlova
e3e35d5,2023-03-18 22:15:51,update documentation,okozlova
06f705d,2023-03-18 20:44:23,fix bug in module,nsokolov
2ae34df,2023-03-18 18:13:39,improve user experience,abelov
aec2bdd,2023-03-18 14:55:44,implement new design,mpetrova
3b3c89c,2023-03-18 16:54:21,fix bug in module,nsokolov
f5de845,2023-03-18 22:04:42,add unit tests,pzaitsev
16775a6,2023-03-18 23:04:54,optimize performance,abelov
0119a2f,2023-03-18 20:41:03,fix bug in module,aivanov
8188494,2023-03-18 17:36:28,update dependencies,pzaitsev
cef0492,2023-03-18 22:38:27,add feature,abelov
286a6f0,2023-03-18 07:57:46,implement new design,okozlova
90c2098,2023-03-18 19:41:41,add feature,mpetrova
6478198,2023-03-18 10:37:07,update dependencies,dsmisnov
130a59d,2023-03-18 13:51:54,refactor code,ekuznetsova
c96bdcc,2023-03-18 19:02:21,optimize performance,okozlova
8ec527f,2023-03-18 10:49:22,refactor code,lvasiliev
f97697e,2023-03-18 14:51:37,fix bugs,lvasiliev
adda6f4,2023-03-18 15:09:45,fix bug,okozlova
0b40a56,2023-03-18 23:29:52,fix bugs,aivanov
3bb3b58,2023-03-18 00:29:15,fix bug,dsmisnov
5e9163e,2023-03-18 18:49:17,optimize performance,dsmisnov
798a4c0,2023-03-18 09:30:38,fix bug,okozlova
7704616,2023-03-18 14:22:31,fix bugs,okozlova
72ea924,2023-03-18 23:23:40,add unit tests,knikolaeva
d168283,2023-03-18 13:57:15,update dependencies,mpetrova
4573f7a,2023-03-18 10:37:49,update dependencies,knikolaeva
19a9002,2023-03-18 17:00:03,fix bugs,mpetrova
456e3b8,2023-03-18 10:33:52,update dependencies,knikolaeva
5838cb7,2023-03-18 13:26:21,add feature,lvasiliev
5f6849a,2023-03-18 21:01:03,fix bugs,knikolaeva
edbc8a0,2023-03-18 16:16:27,implement new design,knikolaeva
7df9026,2023-03-18 11:14:02,optimize performance,abelov
d8b1e10,2023-03-18 10:20:24,fix issue,nsokolov
8ef193d,2023-03-18 11:28:59,fix issue,nsokolov
cfbc3db,2023-03-18 10:29:26,update dependencies,abelov
f047ce5,2023-03-18 10:52:45,fix issue,okozlova
4822591,2023-03-18 12:20:24,implement new design,aivanov
afb2f61,2023-03-18 19:22:15,update documentation,pzaitsev
0dba607,2023-03-18 14:45:53,update dependencies,nsokolov
ecb4742,2023-03-18 07:13:20,fix bug in module,pzaitsev
6617af0,2023-03-18 21:03:07,implement new design,pzaitsev
45007b2,2023-03-18 09:22:49,fix issue,aivanov
8e1d97a,2023-03-18 10:47:33,refactor code,aivanov
d42a1cb,2023-03-18 10:41:19,update documentation,mpetrova
04f33c5,2023-03-18 16:09:12,implement new design,knikolaeva
0588525,2023-03-18 07:06:06,improve user experience,mpetrova
84f3c08,2023-03-18 11:54:56,fix bug,aivanov
debf6e8,2023-03-18 09:35:07,add unit tests,okozlova
1b13cac,2023-03-18 20:27:20,add unit tests,lvasiliev
93914fd,2023-03-18 13:12:32,add feature,knikolaeva
bda76e5,2023-03-18 00:36:30,optimize performance,dsmisnov
1ac0ab4,2023-03-18 15:14:57,fix bugs,dsmisnov
b693e9e,2023-03-18 21:15:19,implement new design,knikolaeva
c14eecf,2023-03-18 08:01:38,update documentation,knikolaeva
168a18b,2023-03-18 11:23:10,add feature,pzaitsev
25603e9,2023-03-18 20:45:30,update dependencies,pzaitsev
4e8b16e,2023-03-18 19:22:47,fix bugs,pzaitsev
ac16a67,2023-03-18 00:30:06,update dependencies,lvasiliev
ace78f0,2023-03-18 09:39:50,add unit tests,aivanov
103216d,2023-03-18 08:19:59,improve user experience,lvasiliev
3ae59fa,2023-03-18 13:28:41,fix issue,knikolaeva
49aee20,2023-03-18 17:46:11,implement new design,lvasiliev
f431e6a,2023-03-18 17:05:25,improve user experience,aivanov
bbbaebe,2023-03-18 01:01:21,optimize performance,dsmisnov
37ce606,2023-03-18 19:07:37,fix issue,aivanov
